file_name,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,chroma_mean_12,chroma_std_12,spec_contrast_mean_1,spec_contrast_std_1,spec_contrast_mean_2,spec_contrast_std_2,spec_contrast_mean_3,spec_contrast_std_3,spec_contrast_mean_4,spec_contrast_std_4,spec_contrast_mean_5,spec_contrast_std_5,spec_contrast_mean_6,spec_contrast_std_6,spec_contrast_mean_7,spec_contrast_std_7,zcr_mean,zcr_std,spec_centroid_mean,spec_centroid_std,spec_rolloff_mean,spec_rolloff_std,label
vocal35.wav,-402.4264,100.49914,40.437996,39.51926,-11.703011,36.074745,-26.460188,33.700867,-13.191379,28.012053,13.073478,21.349386,1.8886917,42.706284,-1.5238386,18.099922,-23.55926,15.382592,-22.226261,19.982983,1.9420779,22.369343,-1.3181969,28.225317,-4.452179,25.007053,0.12460052,0.18996835,0.28743163,0.42017728,0.13092935,0.19128653,0.23428954,0.35256013,0.25936365,0.3841618,0.12470472,0.21237524,0.16704062,0.32310462,0.13788286,0.24451102,0.20107804,0.35989612,0.12882918,0.2569533,0.106887475,0.2257572,0.13611306,0.29574525,18.309475748191097,10.816948796777105,20.19591667694128,9.327070220702987,27.44019891883749,8.889344531272428,36.86424483872506,12.46014968976731,29.935621209050733,8.573933750583445,29.165694684780416,6.368911104149399,47.11987148715552,8.576506239044148,0.1186158935167185,0.10810734512361483,1828.2505697430659,1255.6284263151538,2874.20540389896,2410.941853973293,1
vocal36.wav,-259.678,86.82085,47.774418,50.78138,-1.804361,43.411537,-12.243334,35.27198,-15.18365,45.424343,-11.465708,22.293829,-36.086994,24.828445,-8.141042,18.336998,-21.538776,16.076733,-26.109266,19.317337,-12.286571,16.564226,-24.79789,15.077409,-19.325272,15.0244055,0.3353939,0.34397042,0.33543923,0.3948994,0.22680843,0.2609324,0.26969543,0.34010047,0.22233097,0.3278334,0.13178019,0.22391643,0.14313401,0.26938546,0.13625908,0.22533831,0.19524784,0.30878702,0.163186,0.24192922,0.24555716,0.30998674,0.3184119,0.36077175,22.28586066899293,7.643401650911685,28.10493126144018,7.451520797206312,28.325788256082156,8.74899264496869,24.575827626973478,6.342288966111239,25.777769570087226,5.995877059745487,26.89256770137556,5.754304401668138,49.25291874710742,4.703094007265945,0.10648688443304953,0.10471888005692377,2413.055071277414,1303.621872720944,4944.328435655718,2426.8402560413624,1
vocal37.wav,-256.85513,81.25043,42.70144,48.567257,-6.525439,46.690903,-13.023066,35.015907,-23.05985,39.5789,-10.450939,21.63834,-35.191208,23.791704,-15.784727,17.55778,-21.595917,16.567793,-22.938568,18.340761,-12.803034,16.604933,-21.356823,14.695413,-14.516374,14.003395,0.29983538,0.32830343,0.35522157,0.39598858,0.23840211,0.2856519,0.2443944,0.31320605,0.24617961,0.34768116,0.17937765,0.26052755,0.22461781,0.34493774,0.15480945,0.22675511,0.20053457,0.3121011,0.16054814,0.24083105,0.20996216,0.2801073,0.2700697,0.34673026,21.892365417112153,7.571214155996745,30.182329194537388,8.177147030061473,29.169422565953745,7.791652506201738,26.182399973953377,6.486681111989186,26.59116969389111,6.248596508853921,26.378118461101014,4.985404145375948,49.83627764842016,5.136061935156721,0.11388442095588236,0.10504623768402208,2380.543345361369,1263.1779067810894,4744.671309621711,2386.569153423387,1
vocal38.wav,-250.06657,95.65909,54.311718,51.821323,6.4698577,44.18526,5.8414702,27.769485,-14.686599,35.54722,-5.3561153,20.979418,-26.62106,21.095234,-4.041917,16.834414,-18.299164,14.401652,-20.047382,18.005991,-11.870928,12.52428,-20.7028,13.202269,-11.479162,13.916128,0.32779744,0.33844697,0.3685364,0.40628687,0.24360588,0.28412613,0.2407244,0.32285377,0.23061451,0.34385833,0.15411003,0.24490356,0.18983646,0.32041067,0.15155104,0.24731566,0.16862854,0.28236538,0.1505042,0.24767172,0.22095004,0.3094462,0.2771567,0.34741807,19.113571942797584,6.752506464403143,26.86440676971212,7.842589127419944,27.686752172622924,7.676873356771676,25.433714264835878,6.401641435929179,23.598348604406254,5.325312164549804,23.983746891215432,5.8733666678518395,49.38526074771734,4.840329869291112,0.0923252418881939,0.09587603861316388,2175.5192539187697,1203.3475244529454,4444.956520444439,2416.4637410859705,1
vocal39.wav,-263.66113,82.73733,57.371174,50.7897,2.3333333,42.165504,-11.826744,30.44888,-23.834349,38.911587,-10.472117,22.056541,-30.281334,22.289982,-11.901175,17.939367,-24.161812,15.563954,-22.135332,16.73659,-14.277622,16.818602,-22.403158,15.495276,-11.839887,14.3896265,0.30265695,0.31607386,0.36363798,0.40750423,0.24092618,0.28507882,0.24752031,0.33484584,0.22268833,0.32645372,0.16402575,0.25437206,0.21385612,0.33614406,0.15754527,0.2424175,0.1877077,0.2984879,0.16502722,0.2578004,0.20618464,0.2872385,0.28628692,0.35812265,22.558841265384306,7.8325299619351565,28.199040208240053,7.836577968282918,28.645820489621308,7.81817444990837,25.87517480675306,6.329952435372609,25.789670061751433,5.891537929069798,26.961720346685368,5.763979656314518,49.85056521643496,5.588277394109332,0.10376317223837209,0.10086416226922865,2135.6090988580404,1227.0921426737634,4248.09201262718,2482.851595322052,1
vocal4.wav,-186.59624,94.037445,59.387585,60.10723,-43.84961,38.189423,1.982553,37.31058,-17.034376,29.614841,-20.694597,22.600025,-11.616091,20.122328,-26.120653,22.017162,-24.49079,16.209394,-15.783169,17.403397,-23.925129,19.082296,-3.8501482,19.152925,-15.085542,16.467812,0.433408,0.35704845,0.36140254,0.30016685,0.3198659,0.31663463,0.26630533,0.28843448,0.29199132,0.31020033,0.32410443,0.32849136,0.26208955,0.27649623,0.27225095,0.3067764,0.2644944,0.28423113,0.26758927,0.29175025,0.2969384,0.31938875,0.2997189,0.292226,34.73986716630128,8.933063976140861,25.238591926248294,7.1998406467888225,26.46646546974946,6.526378350634421,22.67613685581914,5.996973911157601,20.843309938707474,4.4304694789621415,23.67357719456818,5.710938188501359,49.348671206390684,4.462248469516521,0.13234538264318885,0.08525892873092478,2513.876997098643,1035.349726989885,4721.829781074642,1961.3704617021954,1
vocal40.wav,-194.65388,64.31081,61.20842,43.062477,-63.98001,41.28969,-27.114635,35.86403,-12.575259,36.99064,-30.513468,24.946255,-8.27061,21.320093,-36.708035,19.481005,-32.70296,17.86381,0.77864647,20.710018,-30.033978,19.044167,-12.048799,14.043795,-17.127832,20.22472,0.27021205,0.35905328,0.17468867,0.20901142,0.28804386,0.37888262,0.1513085,0.23593202,0.17137402,0.21756154,0.31090355,0.3802747,0.21240254,0.24494283,0.24068849,0.3359111,0.15779787,0.19487844,0.31053856,0.34894326,0.23930073,0.31090674,0.16924003,0.22217728,22.825988942855773,8.622106733272858,29.04543406681902,7.433089832725992,29.002039121394123,7.540233129891335,25.45231282829429,5.52142497264143,27.198245252109114,4.930547035167546,34.49253230786615,11.022873896262407,52.071260643509916,6.637023665905415,0.10537758751598465,0.046252484591671986,2193.212128108165,747.4802557018986,4156.390084269102,1941.1037558640835,1
vocal41.wav,-149.75554,65.49632,53.41716,40.113377,-36.578674,39.599735,-7.6750603,34.7906,-22.501959,30.183992,-13.886447,18.432201,-10.462312,21.661192,-21.69961,17.478096,-25.635065,19.031199,-6.3899207,15.8300295,-23.73112,16.056795,-18.278835,14.786948,-25.176165,13.639091,0.25662044,0.32894495,0.15914902,0.1970273,0.2144161,0.31150997,0.12532885,0.1994762,0.1583758,0.20562416,0.23142627,0.2911951,0.19857176,0.23652384,0.2780529,0.3387164,0.23159936,0.25541538,0.40481654,0.33208722,0.5091741,0.38623336,0.2783955,0.2604663,22.530116444869506,8.5025393315725,23.7195534523433,5.9724863758431415,26.07198472521864,6.700806003980212,22.179625430159188,5.102273393212096,23.83630346337111,4.909404185239188,23.940817477118397,4.972243992568917,51.23884952376246,5.256092007343543,0.10229454394833591,0.0388236975173629,2564.9139212432515,782.1223083453265,5347.784329346459,1921.6892535278203,1
vocal42.wav,-227.3361,85.68284,54.17261,46.118755,-50.98424,41.783176,-14.835317,35.87147,-14.62824,28.034084,-32.13968,22.791904,-12.118035,21.088902,-34.564095,19.491318,-27.275234,17.284927,6.706254,22.718534,-20.871954,18.228857,-14.922457,17.771168,-17.058914,15.922078,0.23414975,0.32676485,0.14709112,0.19445848,0.21812694,0.3336533,0.11166591,0.19841152,0.14416444,0.19550672,0.29979482,0.38244373,0.21207957,0.23285928,0.30048758,0.3702166,0.20673908,0.22141995,0.3695883,0.37908491,0.28723964,0.32096815,0.17093553,0.2215481,22.99808851866847,7.939641948810941,27.854984268562685,7.4037169015024045,29.23834054360437,7.838193343154973,26.80669452514965,6.453252724491798,28.210557010742228,6.505451933451267,35.01787037667805,10.841329500539311,53.59828401572768,7.134147688047513,0.1077654103376548,0.04559424275142298,2262.186642703095,869.6969186525398,4417.54828768987,2189.1002867653337,1
vocal43.wav,-169.9413,70.22389,59.18955,43.567062,-42.744488,36.16592,-3.9129238,41.315147,-17.90241,32.9883,-16.448458,22.039055,-3.796049,23.391155,-31.453579,18.293905,-31.307606,17.377129,-1.2626463,17.870975,-33.54333,17.644745,-9.660672,17.324524,-22.235432,15.451791,0.33412707,0.39002612,0.19337597,0.21572784,0.27606648,0.35932386,0.16300699,0.24733736,0.15969148,0.20791584,0.19569424,0.28638873,0.18097171,0.21573648,0.28986293,0.36018902,0.17591806,0.2058714,0.308291,0.32875407,0.35228953,0.3760129,0.22487725,0.22770284,22.15239233960404,8.404815563910395,25.368473007912062,6.408357864355623,28.594712972048388,7.192894789883337,23.58306428333502,5.186162644687515,25.079712823093555,5.065541257251144,29.131680600107654,7.347910849934387,53.11307153092768,6.286650764660373,0.094857325125774,0.040764075299453424,2300.253954452938,772.382663742503,4621.2303893854005,1846.9947830650863,1
vocal44.wav,-246.51863,80.06343,60.614635,35.99552,-63.200985,45.29168,-21.71838,33.799843,-26.976934,30.722218,-13.408111,31.589453,12.776828,29.402143,-41.685104,18.970705,-21.834208,15.236428,3.2468307,21.649458,-27.054409,17.589642,-5.32289,16.504395,-16.18376,18.408125,0.40281984,0.42284033,0.21078928,0.22004469,0.2574615,0.35140896,0.13258769,0.206549,0.17282955,0.23461652,0.22570035,0.33233696,0.15293914,0.19105633,0.29626393,0.3461274,0.16088907,0.22173373,0.18943493,0.27913922,0.24138717,0.33270615,0.22842081,0.2538225,21.662955378005254,8.365137847836808,29.85669160529465,7.705272038532535,30.613141788215632,7.470372920598589,27.455475904647198,6.733378328993574,29.944704325685276,6.756770842873256,36.87678270689884,8.801484576855675,52.08621134043214,7.058515787784128,0.0973637347619969,0.0401622253822125,1967.329250001474,673.3058832880852,3696.010984060565,1739.933390632443,1
vocal45.wav,-232.11938,145.53479,54.309513,39.663845,-32.49585,43.979275,-17.975048,34.868275,-21.121973,28.204502,-17.990582,20.966908,-9.834187,21.423784,-28.29796,19.105452,-29.735456,18.39042,-4.5696716,15.52659,-26.84632,21.445555,-12.394537,14.233955,-23.144138,18.499277,0.3481011,0.3972504,0.21946532,0.22107965,0.3239027,0.39485735,0.17018574,0.2434648,0.1562187,0.21447931,0.2408874,0.33868518,0.17816128,0.23592392,0.22023362,0.32403907,0.14499241,0.19604239,0.2680264,0.3339446,0.23974898,0.32521245,0.17414339,0.20679747,24.525634219024123,9.535592453504037,25.215286655520167,7.267408491368972,27.664390085777022,7.302440621874012,24.816924986818496,6.941372558940573,25.532384631961293,6.060891560441825,25.825598616355894,8.151081468615764,50.0141440492667,6.990898407655989,0.09059811487854251,0.04077879333332365,2019.6666992754167,897.0756030992802,3949.8258595331476,2358.4915876829955,1
vocal46.wav,-439.2118,131.51068,29.544117,32.520702,-16.25601,47.613705,-12.3251295,25.675192,-10.468893,25.82528,-18.545755,25.571066,-9.80812,15.782997,-14.882379,21.290915,-7.8627267,19.45798,1.2250161,17.355978,-6.7063904,17.96515,-8.899612,12.453062,-8.829408,14.546726,0.16189165,0.30753133,0.10476071,0.19796184,0.14035462,0.28232992,0.11084604,0.23829554,0.15006788,0.25953636,0.26204675,0.37203828,0.24966392,0.2852371,0.4442441,0.4339133,0.21208137,0.26007402,0.17122786,0.2869324,0.1379416,0.26394707,0.0964118,0.19575348,16.21734040025731,7.984723462850353,26.03664832466049,11.00790857239668,32.395420771128656,10.960108438884525,31.804867513214308,12.42407435826759,23.56160332862518,8.946174893281032,27.97922528587651,13.870862533372406,42.675219450462016,9.35990728935402,0.1264167087687303,0.12815040996025615,1863.9474008575776,1461.4141347016414,3086.6012621377167,2701.545297592794,1
vocal47.wav,-366.8873,126.44369,60.76834,39.41332,-4.76739,31.48977,-10.681253,31.642315,-18.826488,31.319601,-19.557333,19.437483,-4.879217,20.181543,-15.596715,15.328898,-8.330187,15.944883,-1.9816813,16.193539,-13.628894,14.658821,-10.242636,14.572649,-13.998299,13.407564,0.20133293,0.24708736,0.256016,0.3594109,0.19990383,0.2765144,0.25173616,0.29760668,0.3385177,0.3927348,0.25335768,0.2624402,0.28990665,0.3591831,0.21304704,0.2555501,0.2745561,0.34009257,0.21641245,0.30264255,0.208311,0.25338337,0.2865315,0.35093755,25.20164615680739,9.79403481132397,26.1878704185629,8.39483131990533,25.10185027152697,7.309145786462096,21.473873419676806,5.744077510983635,22.45137997666347,5.552784585210949,20.99591707482892,5.402151282167395,44.808164922877005,4.370611876615627,0.0993070652173913,0.1127808673823066,2384.520440384105,1232.534143092197,4777.665399966033,2282.2023045674678,1
vocal48.wav,-238.16522,64.31463,84.028435,38.09309,-12.69106,36.050198,-6.733631,32.654007,-11.704496,23.303339,-23.803911,19.533102,-7.2321277,19.982723,-19.275043,17.005991,-17.26458,18.100283,-2.9495828,15.901221,-23.142988,13.3487835,-14.256762,13.288956,-25.65501,12.3349905,0.18823309,0.21613182,0.19833797,0.30150187,0.14306994,0.21887448,0.19064857,0.27051425,0.24456336,0.3545202,0.24355319,0.25853592,0.37454936,0.3964035,0.26315686,0.28162065,0.2603317,0.33160818,0.21041863,0.29466802,0.23349427,0.26082847,0.33848533,0.3998892,32.39791492898102,9.97736930264843,27.523564126047024,7.759007568490192,25.603621312145048,6.384390996562661,22.244474282258683,5.37946235863366,22.351860073238843,4.651895944294572,22.98701817081377,4.373207600070816,46.62956526744205,4.054585876426679,0.06198186254353715,0.06343412483879333,1786.5780350490306,818.1086220798392,3396.3627959921632,1796.6367610370073,1
vocal49.wav,-239.18915,74.71502,48.890774,42.410217,-36.611877,29.928602,-40.426018,36.741463,-27.227648,26.201778,-42.80239,22.636106,-38.75137,21.048777,-17.228455,17.394707,-33.700523,17.722067,-11.328444,17.137514,-19.811224,12.873473,-18.322973,14.014993,-26.198019,12.599428,0.09181567,0.13683255,0.13965838,0.2547159,0.07095193,0.13652104,0.14626314,0.217015,0.36034042,0.4309207,0.20539784,0.21602297,0.3670855,0.44132587,0.1643262,0.19950302,0.23614329,0.35403517,0.14397329,0.26120767,0.101600364,0.15815559,0.19085582,0.3132388,17.050216237028298,6.860526513050889,33.63386689911966,8.061689122824314,30.499136237931705,7.116858709511227,26.340159684354226,5.536930222849214,24.753740987624088,4.9203410434367045,23.339679733205305,4.793900606837836,50.29523218563928,5.450664611604624,0.08529502467105263,0.05038766426390497,2131.2728691781103,832.918230030435,4270.640842685759,2137.86228428177,1
vocal5.wav,-169.547,102.483925,27.84819,47.892845,-24.937035,41.10258,-24.599825,33.87096,-47.574158,34.980343,-20.43281,21.348036,-9.11085,21.358234,-22.479086,16.730152,-28.181786,15.032863,-14.366821,18.90869,-11.92599,22.504623,-18.434418,13.794136,-3.0431437,16.489307,0.25032437,0.28572434,0.32894775,0.2880368,0.45327172,0.35897,0.251074,0.24593063,0.24303311,0.24782887,0.27797157,0.28742805,0.23689844,0.25689083,0.28985408,0.30730423,0.32504046,0.28064725,0.47861433,0.33546746,0.44594026,0.35165763,0.2591744,0.23931569,32.991411535014116,9.225074885220474,21.364919398038992,6.289926004788291,22.37380507501752,5.708265997647913,21.41518176487591,5.050700914519847,20.980153378973633,4.3261987913400475,20.9393851939631,4.0126814288692545,46.81100716891739,3.8689197517964016,0.2064552603761664,0.11417282081012588,3477.740720426115,1193.6956316791006,6428.682536693234,1792.677951415133,1
vocal50.wav,-279.5907,172.79085,57.893986,62.188522,-36.530354,45.560463,-11.572767,35.55351,-12.313914,35.697746,-27.525282,26.144577,-24.249813,21.962984,-1.9655248,16.920296,-21.229877,19.895687,-22.44533,20.040764,-2.9963887,14.017215,-7.6891985,17.923834,-11.24327,12.626991,0.3558909,0.28666285,0.38598657,0.31295255,0.35625285,0.2860778,0.31137916,0.27825654,0.3672428,0.30111828,0.46499088,0.3467028,0.3457357,0.28259587,0.35871115,0.32669878,0.2794538,0.28426516,0.2879017,0.28944823,0.33792108,0.30114615,0.42602414,0.3242477,29.285898950251706,10.952791642213965,18.317358826029572,5.369541225756523,21.16536117900183,6.008747136787299,20.8352053058189,5.390027979802301,21.493204664862272,6.206762004618477,20.666722648309143,4.830497608892304,47.048249047012476,4.81891343832055,0.20657387925831544,0.1593341821550777,3124.3516001401663,1642.8367975911447,5267.351875796338,2622.933508446779,1
vocal51.wav,-223.70221,83.03383,77.71363,42.428535,-22.128843,33.471733,6.077199,40.204235,-3.7094598,25.38919,-41.746807,22.134386,-17.996487,21.151178,-13.083067,15.634126,-22.226545,17.249048,-8.571538,14.098798,-20.3601,14.167608,-15.1434765,14.210316,-14.869637,14.689698,0.18700622,0.22138454,0.21513152,0.28120497,0.19110505,0.23920272,0.3010817,0.29093486,0.48291418,0.4178345,0.32116205,0.25759152,0.39366502,0.39806327,0.23108129,0.2453223,0.22291832,0.29633504,0.16825491,0.24759439,0.19423485,0.2423831,0.28112674,0.32426393,30.03505188353468,9.194669304422753,23.271233892577307,7.705350254177097,23.685868777134306,6.757849988630825,22.337992800893932,5.888018118082586,21.519159993756816,4.985521553701665,24.399943392719184,5.23827799401951,47.58865526359877,4.485482896150505,0.09971254897929567,0.06682659866596964,2150.661526932533,931.9186757465155,4169.966451450029,2093.104397713097,1
vocal52.wav,-236.70564,71.21671,57.33418,43.67149,-26.774097,38.012142,-19.324081,41.963287,-12.8206,26.35932,-38.93022,22.305912,-22.708042,26.959154,-9.500796,16.534458,-27.566137,19.386204,-5.537369,18.546982,-19.181252,15.156061,-20.844364,12.461776,-20.253633,14.028975,0.16229667,0.20242625,0.15861909,0.25369436,0.10785128,0.18799525,0.19821596,0.26356232,0.29893783,0.38615304,0.2120474,0.22787417,0.35871878,0.40430984,0.21203154,0.23499802,0.29190096,0.35113004,0.24454542,0.32007688,0.21737279,0.25781345,0.31209296,0.3792603,25.215220733719388,10.680843724251808,30.06205130307692,8.697612926155132,28.205764685719334,7.249075340766424,24.96290648283404,5.7374687735187235,23.51253130399545,4.834192159110717,24.58339320438248,5.8750977622360425,47.74222488460971,4.847504344201519,0.0898297667134288,0.06513871943640695,2228.93806655125,890.3365013936485,4438.648160101829,2113.7213829399943,1
vocal53.wav,-260.76407,104.954666,50.85531,40.793713,-31.18092,32.926704,-35.48898,34.16959,-27.693104,24.39868,-36.891506,22.624428,-33.034523,20.134853,-16.276,15.284961,-30.786942,19.14123,-9.9617195,16.166105,-20.336401,12.660802,-18.237747,16.431978,-26.699959,13.074406,0.10842539,0.1552173,0.1455807,0.27172542,0.08573336,0.16147925,0.1626173,0.22328718,0.4089931,0.446486,0.21511158,0.2287286,0.34718645,0.4266546,0.15035126,0.20459661,0.18372728,0.30566132,0.12524839,0.23647302,0.12785211,0.19759338,0.23386276,0.34361336,17.862743920642085,7.3177560424034125,31.32593242004316,8.571352382099347,30.506545756220937,7.212359100441711,26.311830554594156,6.329923536387663,24.77112557056859,5.727774413862451,23.381147497806268,5.376362392385305,50.21403662635854,5.9644194453530615,0.08982353453423567,0.06368068539626162,2112.3558478693826,939.0400676636865,4200.886195480444,2264.93959417408,1
vocal54.wav,-392.1475,132.0571,27.184525,47.74961,-45.14088,49.666264,-4.564824,23.91906,-18.890505,30.529991,-11.486741,20.968609,-33.181164,30.82663,-18.70223,22.037395,-19.499107,18.808624,-2.3872523,17.557024,4.344944,16.830576,6.6087723,16.652935,-1.6496302,12.391391,0.23692197,0.30036765,0.32034284,0.3317491,0.3781791,0.36161003,0.3197857,0.3380696,0.30416772,0.34497687,0.27482435,0.33500537,0.26671526,0.33046928,0.27099717,0.31704035,0.20598462,0.28402585,0.13060927,0.18966456,0.13967349,0.23309678,0.17206386,0.26836994,14.460479390948064,5.843818554329199,20.552385487906324,9.157953508263647,24.29958467971428,9.395804939017637,21.101448898787545,6.812439173600988,21.395747955304365,5.776938818836557,24.6455798493103,6.303165823006602,54.229341417196935,7.380984135933765,0.25034535082080694,0.22898903191442052,3497.452615026526,2159.7579178966375,5459.714691548408,2497.9771802947266,1
vocal55.wav,-416.9944,170.47021,5.5506988,46.828598,5.0756173,36.805798,4.947192,32.07381,-12.022899,27.79954,-19.21945,25.027163,-16.717701,26.309044,-14.711408,19.201689,-28.258976,24.162731,2.1054928,17.124165,-16.674633,21.838879,-7.517723,15.775118,-9.989234,14.219624,0.23160294,0.29742453,0.22204621,0.2836334,0.24548224,0.30680662,0.23239471,0.2976312,0.25407472,0.3289726,0.21200639,0.2932234,0.22056147,0.30060804,0.22450802,0.30626085,0.21661146,0.25065917,0.33627883,0.36297962,0.34445032,0.3430448,0.3241143,0.35779107,20.331859986806418,10.09487179952817,21.002616556271217,8.876048628699573,23.059678615133382,8.029519013922423,20.066996505347056,7.139410984586606,21.386341807263474,6.340537795718896,26.025578340563406,7.356169153540483,47.66843574166853,9.363539134083654,0.28110336445433437,0.24324339271280684,4214.865941711528,2357.53986724945,6692.876195759965,2659.8402494706934,1
vocal56.wav,-266.34253,113.49538,23.34901,41.019043,-19.817123,40.70081,1.0210452,35.294304,-31.234774,29.3518,-25.86371,18.704454,-34.45953,24.12691,-18.656727,22.88038,-41.476192,19.211298,-17.83369,22.19904,-16.960293,25.06511,-9.869517,16.53751,-9.119625,16.281178,0.35275808,0.36571348,0.24325365,0.24965079,0.33704656,0.37357017,0.22723335,0.2721199,0.21622165,0.31641856,0.16059346,0.24049869,0.1986113,0.27505153,0.21516055,0.3044739,0.20115869,0.25317082,0.29877797,0.34863356,0.26867625,0.29566813,0.34771082,0.36475834,25.507471810178686,9.413510971179864,22.90236963031721,7.201530183967141,26.573606295850134,7.40644150542875,21.71542245276362,5.839561128325411,23.487118007632013,5.498374349607625,22.516693344427164,4.927929658450955,51.66754740052154,6.058288881365303,0.15850811181791796,0.11547755197774369,3113.3740012096873,1190.955559966747,5986.480467238293,1868.6502679631437,1
vocal57.wav,-215.83469,71.1758,34.72858,50.73475,-17.986942,34.727757,-10.161333,31.00861,-34.81153,31.117138,-22.522942,23.381918,-34.727528,22.843336,-20.624458,16.242958,-44.107605,18.59289,-14.927318,20.344948,-19.128353,15.046492,-9.760077,15.094754,-10.095311,12.553053,0.24190769,0.28486675,0.24333571,0.26585147,0.34017912,0.36182567,0.27150482,0.26638398,0.35343528,0.3871354,0.22816886,0.25766724,0.27302614,0.31719786,0.24637339,0.30628586,0.17058554,0.20294356,0.18582287,0.25386766,0.23204546,0.27040818,0.3452969,0.36429703,30.308676819206905,9.779261987644814,23.91065625337542,6.604854684618883,24.634414156165196,6.1343226027061535,22.180273682430624,4.697841215509609,22.181356009616618,4.408137233287918,21.501968670939238,3.5832303033891395,50.512108349968564,4.544625480345547,0.14585815051760836,0.0879314293870723,2987.411462085809,1067.4783555496447,5973.788877315935,1975.4743919369193,1
vocal58.wav,-293.09357,122.00791,21.531918,50.994003,-6.5758395,42.522633,-8.970593,36.974174,-43.24177,39.626324,-47.593777,22.092863,-18.069244,18.400139,-10.795893,22.763727,-51.594837,20.869246,-7.589495,18.251312,-12.292481,24.549109,-8.041445,14.184659,-9.586894,11.6219845,0.26727134,0.30860364,0.2335817,0.25757745,0.37608925,0.39416945,0.23732276,0.25330895,0.28592154,0.36402935,0.16341025,0.18426579,0.22487353,0.30017555,0.20003682,0.27496025,0.18448268,0.25640732,0.20184718,0.28655386,0.2386295,0.29183134,0.3536292,0.36923954,25.23282618371698,8.604132569069684,22.998187603911802,7.908568904019307,23.23260737797403,6.794465730181594,23.046709172746564,5.798127552665843,25.20253931735162,7.810837810033288,24.91135145824287,6.356036637718676,49.944447941010395,4.9617271034103085,0.18821692688177244,0.15548496188750094,3377.557914319518,1596.9530254649958,6151.054472081802,2204.5365365212697,1
vocal59.wav,-282.91983,124.98238,24.583666,40.816364,-26.626999,40.7294,-0.35405582,30.944553,-35.62191,31.941383,-24.656235,19.794476,-38.51534,23.863451,-16.11283,22.23665,-37.532463,17.89793,-17.689411,20.427263,-14.842933,23.726871,-9.125944,16.654995,-5.477374,17.09277,0.36723983,0.35488194,0.274555,0.26154903,0.3602086,0.3707856,0.20839654,0.25398138,0.18947385,0.284164,0.14124456,0.22037783,0.17507236,0.26104963,0.17749818,0.27251616,0.1813702,0.23229183,0.29712942,0.33933035,0.27182496,0.30184218,0.37682068,0.37329474,23.38562342319467,8.74066040050181,22.80290795042702,7.375680217821932,26.214189665009766,7.062140282666365,22.08226770437181,5.550128749160938,22.674687092710382,4.850655670863802,22.6398694010449,4.822287691866722,52.41631383276332,6.20865114136389,0.1826610949612403,0.1547365399372269,3226.2605149094147,1387.5781944967393,6015.492255632267,1790.8077943997719,1
vocal6.wav,-136.84558,114.35988,23.976246,39.75759,-56.06416,26.617733,-29.958416,30.03306,-34.20137,33.11043,-17.642746,15.160133,-21.423792,14.722322,-28.614536,14.299532,-25.058067,13.100838,-19.029266,13.77477,-2.4934735,15.34402,-16.58762,11.819556,-8.422588,12.094837,0.23773438,0.29547453,0.27203855,0.24692856,0.44489557,0.38822117,0.28756136,0.27553323,0.32990456,0.28051153,0.41107032,0.31023154,0.28255746,0.24137792,0.35243478,0.3027536,0.32909423,0.28402114,0.40378195,0.34531987,0.3855301,0.34137425,0.21377134,0.20346661,29.293324396855798,11.525182709209444,20.825511112037248,7.696689286508069,21.641211483782648,6.190929030460696,20.302704672963397,4.793081217881328,19.731097820298576,3.474304147297222,19.77486754841656,3.197707614044266,47.15685978955225,4.151729837440299,0.1749646554585376,0.08833615347693813,3130.5205466284233,902.544301682012,6049.449067957261,1591.544747295123,1
